,Row ID,Order ID,Order Date,Contact Name,Country,City,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Month,Order Month Name,Order Year
7327,7328,AMER-2020-131275,2020-03-18,Angela Churchill,United States,Minneapolis,Valero Energy,Energy,Enterprise,SaaS Connector Pack,111.0,2,0.0,14.43,3,March,2020
7328,7329,AMER-2020-131275,2020-03-18,Angela Churchill,United States,Minneapolis,Valero Energy,Energy,Enterprise,Big Ol Database,1279.968,4,0.2,415.9896,3,March,2020
7329,7330,AMER-2020-131275,2020-03-18,Angela Churchill,United States,Minneapolis,Valero Energy,Energy,Enterprise,Marketing Suite - Gold,1856.19,7,0.0,334.1142,3,March,2020
7330,7331,APJ-2022-149349,2022-11-13,Gordon Graham,Australia,Sydney,Engie,Energy,Strategic,SaaS Connector Pack,22.752,6,0.6,-8.532,11,November,2022
7331,7332,EMEA-2023-115119,2023-10-27,Carol Greene,France,Nice,Boeing,Manufacturing,Strategic,Site Analytics,61.542,1,0.4,-13.3341,10,October,2023
7332,7333,EMEA-2023-115119,2023-10-27,Carol Greene,France,Nice,Boeing,Manufacturing,Strategic,ContactMatcher,81.438,7,0.7,-65.1504,10,October,2023
7333,7334,EMEA-2021-125563,2021-04-11,Megan Rampling,Germany,Cologne,Mondelez International,Consumer Products,SMB,SaaS Connector Pack,67.36,2,0.2,10.104,4,April,2021
7334,7335,EMEA-2021-125563,2021-04-11,Megan Rampling,Germany,Cologne,Mondelez International,Consumer Products,SMB,SaaS Connector Pack,54.528,3,0.2,14.3136,4,April,2021
7335,7336,EMEA-2021-113152,2021-12-25,Kimberly Harris,United Kingdom,London,Intel,Tech,SMB,Data Smasher,843.9,2,0.0,371.316,12,December,2021
7336,7337,EMEA-2021-113152,2021-12-25,Kimberly Harris,United Kingdom,London,Intel,Tech,SMB,Marketing Suite,449.568,2,0.2,56.196,12,December,2021
7337,7338,AMER-2023-165155,2023-09-22,James Terry,United States,New York City,BNP Paribas,Finance,Strategic,Marketing Suite - Gold,15.51,1,0.0,3.8775,9,September,2023
7338,7339,EMEA-2020-163412,2020-12-20,Steven Henderson,United Kingdom,London,Sony,Tech,Strategic,FinanceHub,192.186,3,0.1,36.3018,12,December,2020
7339,7340,EMEA-2021-159590,2021-07-18,Max Ross,United Kingdom,London,Goldman Sachs Group,Finance,Strategic,ChatBot Plugin,5.76,2,0.0,1.6128,7,July,2021
7340,7341,EMEA-2020-116190,2020-07-26,Kimberly Langdon,Finland,Helsinki,Home Depot,Retail,SMB,FinanceHub,67.88,2,0.0,18.3276,7,July,2020
7341,7342,EMEA-2020-116190,2020-07-26,Kimberly Langdon,Finland,Helsinki,Home Depot,Retail,SMB,FinanceHub,162.89,13,0.0,76.5583,7,July,2020
7342,7343,EMEA-2020-116190,2020-07-26,Kimberly Langdon,Finland,Helsinki,Home Depot,Retail,SMB,SaaS Connector Pack,25.71,3,0.0,9.2556,7,July,2020
7343,7344,EMEA-2020-168473,2020-12-26,Neil Gill,United Kingdom,London,Intel,Tech,SMB,Marketing Suite - Gold,191.88,6,0.0,19.188,12,December,2020
7344,7345,EMEA-2023-168389,2023-12-12,Deirdre Bailey,Germany,Berlin,Phillips 66,Energy,Strategic,ContactMatcher,721.875,6,0.45,-420.0,12,December,2023
7345,7346,EMEA-2023-168389,2023-12-12,Deirdre Bailey,Germany,Berlin,Phillips 66,Energy,Strategic,Site Analytics,73.568,4,0.2,-16.5528,12,December,2023
7346,7347,EMEA-2023-168389,2023-12-12,Deirdre Bailey,Germany,Berlin,Phillips 66,Energy,Strategic,ChatBot Plugin,13.584,1,0.2,1.3584,12,December,2023
7347,7348,EMEA-2023-168389,2023-12-12,Deirdre Bailey,Germany,Berlin,Phillips 66,Energy,Strategic,FinanceHub,64.784,1,0.2,-12.147,12,December,2023
7348,7349,APJ-2020-130421,2020-03-03,Grace Bell,Japan,Tokyo,ConocoPhillips,Energy,SMB,OneView,176.772,3,0.8,-459.6072,3,March,2020
7349,7350,EMEA-2023-142125,2023-10-22,Gabrielle Ogden,Italy,Milan,Royal Dutch Shell,Energy,Strategic,ContactMatcher,38.82,6,0.0,19.41,10,October,2023
7350,7351,EMEA-2023-142125,2023-10-22,Gabrielle Ogden,Italy,Milan,Royal Dutch Shell,Energy,Strategic,ContactMatcher,21.9,5,0.0,10.512,10,October,2023
7351,7352,AMER-2023-141138,2023-11-11,Una Avery,United States,Omaha,Ford Motor,Manufacturing,SMB,Data Smasher,111.79,7,0.0,43.5981,11,November,2023
7352,7353,AMER-2023-152135,2023-03-17,Zoe Lyman,Mexico,Tijuana,UnitedHealth Group,Healthcare,Enterprise,Site Analytics,445.44,8,0.4,-81.664,3,March,2023
7353,7354,EMEA-2022-151974,2022-09-23,Isaac Paterson,France,Paris,Phillips 66,Energy,Enterprise,FinanceHub,16.52,5,0.2,5.369,9,September,2022
7354,7355,AMER-2023-154102,2023-02-07,Jan Hemmings,United States,Los Angeles,Mitsubishi,Manufacturing,Enterprise,Support,29.9,5,0.0,13.455,2,February,2023
7355,7356,AMER-2021-139780,2021-12-31,Nicholas Paterson,Brazil,São Paulo,Walt Disney,Communications,Strategic,ContactMatcher,116.4,8,0.0,52.38,12,December,2021
7356,7357,AMER-2022-114748,2022-10-10,Andrea Hill,Chile,Santiago,Cisco Systems,Tech,Enterprise,ChatBot Plugin,1.408,1,0.2,0.1584,10,October,2022
7357,7358,AMER-2022-114748,2022-10-10,Andrea Hill,Chile,Santiago,Cisco Systems,Tech,Enterprise,SaaS Connector Pack,169.568,2,0.2,0.0,10,October,2022
7358,7359,EMEA-2020-115189,2020-12-30,Luke Rutherford,France,Paris,Safeway,Retail,Strategic,Site Analytics,251.964,6,0.4,-50.3928,12,December,2020
7359,7360,EMEA-2020-115189,2020-12-30,Luke Rutherford,France,Paris,Safeway,Retail,Strategic,ContactMatcher,523.764,3,0.4,-192.0468,12,December,2020
7360,7361,AMER-2022-163594,2022-04-13,Wanda Sharp,United States,New York City,Mondelez International,Consumer Products,SMB,Support,19.44,3,0.0,9.3312,4,April,2022
7361,7362,AMER-2022-163594,2022-04-13,Wanda Sharp,United States,New York City,Mondelez International,Consumer Products,SMB,FinanceHub,194.352,3,0.2,-36.441,4,April,2022
7362,7363,AMER-2022-163594,2022-04-13,Wanda Sharp,United States,New York City,Mondelez International,Consumer Products,SMB,ContactMatcher,36.624,3,0.2,13.734,4,April,2022
7363,7364,EMEA-2022-127243,2022-11-29,Joe Ross,France,Paris,Wells Fargo,Finance,Strategic,Site Analytics,340.182,3,0.4,-73.7061,11,November,2022
7364,7365,EMEA-2022-127243,2022-11-29,Joe Ross,France,Paris,Wells Fargo,Finance,Strategic,Storage,12.672,8,0.2,2.6928,11,November,2022
7365,7366,EMEA-2022-127243,2022-11-29,Joe Ross,France,Paris,Wells Fargo,Finance,Strategic,ContactMatcher,6.888,2,0.7,-5.0512,11,November,2022
7366,7367,EMEA-2022-127243,2022-11-29,Joe Ross,France,Paris,Wells Fargo,Finance,Strategic,Marketing Suite - Gold,32.544,2,0.2,-7.7292,11,November,2022
7367,7368,EMEA-2022-127243,2022-11-29,Joe Ross,France,Paris,Wells Fargo,Finance,Strategic,FinanceHub,347.802,7,0.3,-24.843,11,November,2022
7368,7369,EMEA-2023-161851,2023-04-16,Dominic Bell,Germany,Hamburg,Mitsubishi,Manufacturing,Strategic,ContactMatcher,15.57,3,0.7,-11.937,4,April,2023
7369,7370,EMEA-2021-110345,2021-03-09,Connor Morrison,Sweden,Stockholm,Humana,Healthcare,SMB,FinanceHub,4.608,2,0.2,1.6704,3,March,2021
7370,7371,APJ-2020-107769,2020-10-28,Alison Coleman,Indonesia,Bandung,Philip Morris International,Consumer Products,Strategic,Site Analytics,257.98,2,0.0,74.8142,10,October,2020
7371,7372,AMER-2023-123862,2023-01-08,Sarah Sanderson,United States,Jacksonville,Prudential Financial,Finance,SMB,Marketing Suite - Gold,153.78,11,0.0,44.5962,1,January,2023
7372,7373,AMER-2023-123862,2023-01-08,Sarah Sanderson,United States,Jacksonville,Prudential Financial,Finance,SMB,Marketing Suite - Gold,61.02,3,0.0,0.6102,1,January,2023
7373,7374,AMER-2023-123862,2023-01-08,Sarah Sanderson,United States,Jacksonville,Prudential Financial,Finance,SMB,Support,110.11,7,0.0,31.9319,1,January,2023
7374,7375,AMER-2023-123862,2023-01-08,Sarah Sanderson,United States,Jacksonville,Prudential Financial,Finance,SMB,Storage,7.89,1,0.0,3.5505,1,January,2023
7375,7376,AMER-2023-100580,2023-08-14,Julian Nash,United States,Seattle,Amazon,Tech,Strategic,ContactMatcher,36.024,3,0.2,11.7078,8,August,2023
7376,7377,APJ-2023-145597,2023-11-03,Jennifer Dowd,Australia,Geelong,Gazprom,Energy,Strategic,ChatBot Plugin,54.336,4,0.2,5.4336,11,November,2023
7377,7378,AMER-2020-132787,2020-09-19,Jonathan Marshall,Canada,Toronto,Royal Dutch Shell,Energy,Strategic,Marketing Suite - Gold,92.52,6,0.0,24.9804,9,September,2020
7378,7379,EMEA-2021-136224,2021-05-31,Julian Newman,Sweden,Gothenburg,Coca-Cola,Consumer Products,SMB,ChatBot Plugin,10.272,3,0.2,1.1556,5,May,2021
7379,7380,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Marketing Suite - Gold,40.74,3,0.0,0.4074,9,September,2022
7380,7381,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,FinanceHub,14.4,5,0.0,7.056,9,September,2022
7381,7382,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Site Analytics,149.95,5,0.0,41.986,9,September,2022
7382,7383,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Support,16.9,2,0.0,5.07,9,September,2022
7383,7384,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Support,17.61,3,0.0,8.4528,9,September,2022
7384,7385,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,OneView,378.0,2,0.0,136.08,9,September,2022
7385,7386,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Support,17.64,3,0.0,8.6436,9,September,2022
7386,7387,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Marketing Suite - Gold,373.08,6,0.0,100.7316,9,September,2022
7387,7388,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,SaaS Connector Pack,1336.44,14,0.0,387.5676,9,September,2022
7388,7389,AMER-2022-105732,2022-09-14,Carol Campbell,Costa Rica,San José,Home Depot,Retail,SMB,Site Analytics,29.97,3,0.0,0.2997,9,September,2022
7389,7390,EMEA-2023-108035,2023-11-30,Joanne Carr,South Africa,Johannesburg,J.P. Morgan Chase & Co.,Finance,SMB,FinanceHub,390.368,2,0.2,48.796,11,November,2023
7390,7391,EMEA-2023-108035,2023-11-30,Joanne Carr,South Africa,Johannesburg,J.P. Morgan Chase & Co.,Finance,SMB,SaaS Connector Pack,101.52,5,0.2,19.035,11,November,2023
7391,7392,AMER-2023-160031,2023-12-05,Bella Payne,Mexico,Tijuana,AmerisourceBergen,Healthcare,SMB,Support,74.352,3,0.2,23.235,12,December,2023
7392,7393,AMER-2023-147844,2023-05-03,Victor Avery,United States,New York City,Aetna,Healthcare,SMB,Support,15.7,5,0.0,7.065,5,May,2023
7393,7394,AMER-2023-147844,2023-05-03,Victor Avery,United States,New York City,Aetna,Healthcare,SMB,ChatBot Plugin,59.52,3,0.0,15.4752,5,May,2023
7394,7395,AMER-2023-147844,2023-05-03,Victor Avery,United States,New York City,Aetna,Healthcare,SMB,Support,34.4,5,0.0,15.824,5,May,2023
7395,7396,EMEA-2022-110975,2022-12-26,Lisa Lawrence,United Kingdom,London,J.P. Morgan Chase & Co.,Finance,Strategic,ContactMatcher,313.176,2,0.4,-120.0508,12,December,2022
7396,7397,EMEA-2022-110975,2022-12-26,Lisa Lawrence,United Kingdom,London,J.P. Morgan Chase & Co.,Finance,Strategic,FinanceHub,866.646,3,0.1,173.3292,12,December,2022
7397,7398,AMER-2020-141649,2020-09-30,Ella King,Mexico,Tijuana,Aetna,Healthcare,Strategic,OneView,795.408,6,0.2,59.6556,9,September,2020
7398,7399,APJ-2020-124807,2020-07-12,Alan Hudson,Australia,Sydney,Honda Motor,Manufacturing,SMB,Support,35.856,9,0.2,12.9978,7,July,2020
7399,7400,APJ-2020-124807,2020-07-12,Alan Hudson,Australia,Sydney,Honda Motor,Manufacturing,SMB,Data Smasher,23.84,4,0.2,3.278,7,July,2020
7400,7401,AMER-2022-110009,2022-09-09,Alexandra Slater,Canada,Toronto,Trafigura Group,Finance,SMB,SaaS Connector Pack,43.13,1,0.0,14.6642,9,September,2022
7401,7402,AMER-2022-110009,2022-09-09,Alexandra Slater,Canada,Toronto,Trafigura Group,Finance,SMB,Support,30.87,7,0.0,14.2002,9,September,2022
7402,7403,EMEA-2023-168172,2023-08-07,Harry Mills,United Kingdom,London,Bosch,Tech,SMB,Support,70.12,4,0.0,21.036,8,August,2023
7403,7404,AMER-2021-100146,2021-05-14,Felicity King,United States,Las Vegas,CVS Health,Retail,Strategic,Marketing Suite,509.9575,5,0.15,41.9965,5,May,2021
7404,7405,AMER-2021-100146,2021-05-14,Felicity King,United States,Las Vegas,CVS Health,Retail,Strategic,SaaS Connector Pack,122.91,3,0.0,34.4148,5,May,2021
7405,7406,AMER-2021-100146,2021-05-14,Felicity King,United States,Las Vegas,CVS Health,Retail,Strategic,FinanceHub,97.568,2,0.2,-6.098,5,May,2021
7406,7407,AMER-2021-100146,2021-05-14,Felicity King,United States,Las Vegas,CVS Health,Retail,Strategic,FinanceHub,722.352,3,0.2,81.2646,5,May,2021
7407,7408,APJ-2023-152079,2023-01-21,Lucas Oliver,Australia,Sydney,Panasonic,Tech,SMB,FinanceHub,11.52,5,0.2,4.176,1,January,2023
7408,7409,AMER-2022-129728,2022-05-31,Jessica Hughes,United States,New York City,UnitedHealth Group,Healthcare,Strategic,SaaS Connector Pack,167.84,8,0.0,11.7488,5,May,2022
7409,7410,AMER-2020-121769,2020-04-08,Emily Ross,Mexico,Cancun,American Express,Finance,SMB,ContactMatcher,172.11,1,0.4,-94.6605,4,April,2020
7410,7411,EMEA-2020-103058,2020-07-23,Carol Campbell,United Kingdom,London,Home Depot,Retail,SMB,Data Smasher,99.98,2,0.0,7.9984,7,July,2020
7411,7412,EMEA-2023-121125,2023-05-31,Pippa Chapman,Belgium,Antwerp,China National Petroleum,Energy,Enterprise,Site Analytics,156.792,1,0.2,17.6391,5,May,2023
7412,7413,EMEA-2023-121125,2023-05-31,Pippa Chapman,Belgium,Antwerp,China National Petroleum,Energy,Enterprise,Data Smasher,35.36,2,0.2,-3.094,5,May,2023
7413,7414,EMEA-2023-121125,2023-05-31,Pippa Chapman,Belgium,Antwerp,China National Petroleum,Energy,Enterprise,SaaS Connector Pack,13.592,1,0.2,-0.3398,5,May,2023
7414,7415,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,FinanceHub,386.68,2,0.3,-5.524,3,March,2022
7415,7416,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Data Smasher,379.96,5,0.2,47.495,3,March,2022
7416,7417,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Site Analytics,539.91,3,0.4,-116.9805,3,March,2022
7417,7418,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Support,41.24,5,0.2,13.9185,3,March,2022
7418,7419,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,ContactMatcher,51.897,1,0.7,-41.5176,3,March,2022
7419,7420,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Marketing Suite - Gold,552.56,5,0.2,-138.14,3,March,2022
7420,7421,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,ContactMatcher,23.16,5,0.7,-15.44,3,March,2022
7421,7422,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Marketing Suite - Gold,126.08,2,0.2,-28.368,3,March,2022
7422,7423,EMEA-2022-114013,2022-03-14,Julia Ellison,France,Paris,Tyson Foods,Consumer Products,Strategic,Big Ol Database,449.1,3,0.7,-643.71,3,March,2022
7423,7424,EMEA-2023-135069,2023-04-11,Michelle McLean,France,Paris,Johnson & Johnson,Healthcare,SMB,OneView,195.104,4,0.2,21.9492,4,April,2023
7424,7425,EMEA-2023-135069,2023-04-11,Michelle McLean,France,Paris,Johnson & Johnson,Healthcare,SMB,SaaS Connector Pack,36.672,3,0.2,6.4176,4,April,2023
7425,7426,APJ-2022-101693,2022-06-26,Diana Bell,Japan,Tokyo,Sprint Nextel,Communications,SMB,FinanceHub,85.246,2,0.3,-6.089,6,June,2022
7426,7427,APJ-2022-101693,2022-06-26,Diana Bell,Japan,Tokyo,Sprint Nextel,Communications,SMB,SaaS Connector Pack,32.712,2,0.6,-26.1696,6,June,2022
7427,7428,EMEA-2020-164763,2020-03-17,Charles Ross,Ukraine,Kyiv,Mondelez International,Consumer Products,Strategic,ContactMatcher,11.43,3,0.0,5.3721,3,March,2020
7428,7429,EMEA-2020-164763,2020-03-17,Charles Ross,Ukraine,Kyiv,Mondelez International,Consumer Products,Strategic,ContactMatcher,30.44,2,0.0,14.9156,3,March,2020
7429,7430,EMEA-2020-164763,2020-03-17,Charles Ross,Ukraine,Kyiv,Mondelez International,Consumer Products,Strategic,Support,12.96,2,0.0,6.3504,3,March,2020
7430,7431,EMEA-2020-164763,2020-03-17,Charles Ross,Ukraine,Kyiv,Mondelez International,Consumer Products,Strategic,Support,16.0,4,0.0,7.68,3,March,2020
7431,7432,EMEA-2020-164763,2020-03-17,Charles Ross,Ukraine,Kyiv,Mondelez International,Consumer Products,Strategic,OneView,32.67,3,0.0,8.4942,3,March,2020
7432,7433,AMER-2020-161249,2020-08-09,Heather Dyer,Chile,Santiago,Goldman Sachs Group,Finance,SMB,Storage,4.464,3,0.2,-0.9486,8,August,2020
7433,7434,AMER-2020-161249,2020-08-09,Heather Dyer,Chile,Santiago,Goldman Sachs Group,Finance,SMB,ContactMatcher,9.345,5,0.7,-6.5415,8,August,2020
7434,7435,AMER-2021-148180,2021-07-26,Dominic Bell,United States,Denver,Mitsubishi,Manufacturing,Strategic,ContactMatcher,9.144,3,0.2,3.0861,7,July,2021
7435,7436,AMER-2021-148180,2021-07-26,Dominic Bell,United States,Denver,Mitsubishi,Manufacturing,Strategic,ContactMatcher,23.136,6,0.2,8.3868,7,July,2021
7436,7437,AMER-2021-148180,2021-07-26,Dominic Bell,United States,Denver,Mitsubishi,Manufacturing,Strategic,ChatBot Plugin,99.2,5,0.0,25.792,7,July,2021
7437,7438,AMER-2020-165568,2020-02-16,Colin Bell,Canada,Toronto,Enel,Energy,Strategic,ContactMatcher,21.36,5,0.2,7.209,2,February,2020
7438,7439,AMER-2021-145457,2021-03-24,Julian Langdon,Canada,Regina,BMW,Manufacturing,Strategic,SaaS Connector Pack,46.9,5,0.0,13.132,3,March,2021
7439,7440,AMER-2023-163657,2023-09-03,Luke Churchill,United States,New York City,Caterpillar,Manufacturing,SMB,ContactMatcher,18.72,5,0.2,6.552,9,September,2023
7440,7441,AMER-2023-163657,2023-09-03,Luke Churchill,United States,New York City,Caterpillar,Manufacturing,SMB,ContactMatcher,236.528,2,0.2,-2.9566,9,September,2023
7441,7442,AMER-2021-120446,2021-11-16,Alexander James,United States,Seattle,Daimler,Transportation,Strategic,FinanceHub,18.9,3,0.0,8.694,11,November,2021
7442,7443,APJ-2020-109932,2020-12-09,Katherine Rutherford,Japan,Osaka,Bosch,Tech,Strategic,Support,10.688,2,0.2,3.7408,12,December,2020
7443,7444,APJ-2020-109932,2020-12-09,Katherine Rutherford,Japan,Osaka,Bosch,Tech,Strategic,Marketing Suite - Gold,237.096,3,0.2,20.7459,12,December,2020
7444,7445,APJ-2023-127474,2023-02-04,Amy Simpson,Australia,Sydney,Kroger,Retail,Enterprise,Support,5.184,1,0.2,1.8144,2,February,2023
7445,7446,APJ-2023-127474,2023-02-04,Amy Simpson,Australia,Sydney,Kroger,Retail,Enterprise,Support,65.584,2,0.2,23.7742,2,February,2023
7446,7447,APJ-2023-127474,2023-02-04,Amy Simpson,Australia,Sydney,Kroger,Retail,Enterprise,SaaS Connector Pack,22.2,1,0.6,-26.085,2,February,2023
7447,7448,APJ-2023-127474,2023-02-04,Amy Simpson,Australia,Sydney,Kroger,Retail,Enterprise,Support,419.4,5,0.2,146.79,2,February,2023
7448,7449,EMEA-2023-115448,2023-11-12,Olivia Hamilton,South Africa,Johannesburg,State Farm Insurance Cos.,Finance,SMB,SaaS Connector Pack,88.92,5,0.2,14.4495,11,November,2023
7449,7450,APJ-2023-105669,2023-09-18,Liam Young,Japan,Tokyo,FedEx,Transportation,Enterprise,ChatBot Plugin,9.912,3,0.2,3.2214,9,September,2023
7450,7451,APJ-2023-105669,2023-09-18,Liam Young,Japan,Tokyo,FedEx,Transportation,Enterprise,FinanceHub,318.43,5,0.3,-77.333,9,September,2023
7451,7452,APJ-2023-105669,2023-09-18,Liam Young,Japan,Tokyo,FedEx,Transportation,Enterprise,ContactMatcher,5.8,5,0.8,-10.15,9,September,2023
7452,7453,APJ-2023-105669,2023-09-18,Liam Young,Japan,Tokyo,FedEx,Transportation,Enterprise,Site Analytics,1415.76,6,0.2,88.485,9,September,2023
7453,7454,APJ-2023-134796,2023-06-26,Elizabeth Hughes,Australia,Hobart,Enel,Energy,SMB,Site Analytics,148.48,2,0.2,16.704,6,June,2023
7454,7455,APJ-2022-137743,2022-07-31,Faith Gray,Australia,Sydney,Costco Wholesale,Retail,SMB,FinanceHub,9.248,4,0.2,3.1212,7,July,2022
7455,7456,APJ-2022-137743,2022-07-31,Faith Gray,Australia,Sydney,Costco Wholesale,Retail,SMB,Marketing Suite - Gold,1036.624,2,0.2,51.8312,7,July,2022
7456,7457,EMEA-2021-137974,2021-04-16,Carol Edmunds,Spain,Madrid,Aetna,Healthcare,SMB,Site Analytics,569.64,2,0.0,148.1064,4,April,2021
7457,7458,EMEA-2021-137974,2021-04-16,Carol Edmunds,Spain,Madrid,Aetna,Healthcare,SMB,ContactMatcher,9.14,1,0.0,4.57,4,April,2021
7458,7459,EMEA-2021-137974,2021-04-16,Carol Edmunds,Spain,Madrid,Aetna,Healthcare,SMB,SaaS Connector Pack,1196.86,7,0.0,119.686,4,April,2021
7459,7460,EMEA-2021-137974,2021-04-16,Carol Edmunds,Spain,Madrid,Aetna,Healthcare,SMB,Marketing Suite,523.26,9,0.0,125.5824,4,April,2021
7460,7461,AMER-2021-136987,2021-04-11,Sophie Murray,United States,New York City,Alphabet,Tech,SMB,Alchemy,639.968,4,0.2,215.9892,4,April,2021
7461,7462,AMER-2021-136987,2021-04-11,Sophie Murray,United States,New York City,Alphabet,Tech,SMB,Support,52.76,2,0.0,24.2696,4,April,2021
7462,7463,AMER-2021-138485,2021-02-27,Stewart Marshall,Canada,Toronto,Daimler,Transportation,SMB,Data Smasher,538.92,9,0.0,80.838,2,February,2021
7463,7464,AMER-2022-103709,2022-09-09,Ryan Ellison,United States,Richmond,Coca-Cola,Consumer Products,SMB,ChatBot Plugin,14.88,2,0.0,3.72,9,September,2022
7464,7465,AMER-2022-103709,2022-09-09,Ryan Ellison,United States,Richmond,Coca-Cola,Consumer Products,SMB,Support,34.24,8,0.0,15.408,9,September,2022
7465,7466,AMER-2022-103709,2022-09-09,Ryan Ellison,United States,Richmond,Coca-Cola,Consumer Products,SMB,Marketing Suite - Gold,261.74,2,0.0,65.435,9,September,2022
7466,7467,AMER-2022-138282,2022-05-20,Nicholas Paterson,United States,New York City,Walt Disney,Communications,Strategic,OneView,87.84,8,0.0,23.7168,5,May,2022
7467,7468,AMER-2023-148985,2023-11-12,Luke McDonald,United States,New York City,Panasonic,Tech,Enterprise,SaaS Connector Pack,34.92,4,0.0,11.8728,11,November,2023
7468,7469,EMEA-2020-138100,2020-09-15,Kimberly Short,United Kingdom,London,Chevron,Energy,SMB,Support,14.94,3,0.0,7.0218,9,September,2020
7469,7470,EMEA-2020-138100,2020-09-15,Kimberly Short,United Kingdom,London,Chevron,Energy,SMB,SaaS Connector Pack,14.56,2,0.0,6.2608,9,September,2020
7470,7471,EMEA-2021-100734,2021-09-15,Gordon Dyer,France,Paris,Samsung Electronics,Tech,Strategic,ContactMatcher,3.576,4,0.7,-2.8608,9,September,2021
7471,7472,EMEA-2021-100734,2021-09-15,Gordon Dyer,France,Paris,Samsung Electronics,Tech,Strategic,Marketing Suite - Gold,147.184,2,0.2,-29.4368,9,September,2021
7472,7473,EMEA-2022-139997,2022-07-02,Alan Berry,Turkey,Bursa,Home Depot,Retail,Enterprise,Alchemy,1499.95,5,0.0,449.985,7,July,2022
7473,7474,APJ-2022-109652,2022-04-11,Pippa Hunter,Australia,Sydney,Samsung Electronics,Tech,Strategic,ChatBot Plugin,13.568,4,0.2,3.2224,4,April,2022
7474,7475,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,FinanceHub,2573.82,9,0.0,746.4078,1,January,2020
7475,7476,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,609.98,2,0.0,274.491,1,January,2020
7476,7477,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,ChatBot Plugin,5.48,2,0.0,1.4796,1,January,2020
7477,7478,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,Site Analytics,391.98,2,0.0,113.6742,1,January,2020
7478,7479,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,Site Analytics,755.96,4,0.0,204.1092,1,January,2020
7479,7480,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,Storage,31.12,4,0.0,0.3112,1,January,2020
7480,7481,EMEA-2020-167199,2020-01-07,Andrea Hughes,Ireland,Dublin,Royal Dutch Shell,Energy,Enterprise,Support,6.54,1,0.0,3.0084,1,January,2020
7481,7482,AMER-2022-124583,2022-09-02,Natalie Skinner,United States,Henderson,Itochu,Finance,Enterprise,SaaS Connector Pack - Gold,12.78,1,0.0,5.751,9,September,2022
7482,7483,EMEA-2020-113964,2020-09-23,Oliver King,United Kingdom,London,Sysco,Consumer Products,Enterprise,ContactMatcher,18.464,4,0.2,6.924,9,September,2020
7483,7484,EMEA-2020-129938,2020-12-15,Hannah Sanderson,France,Paris,Verizon Communications,Communications,Strategic,FinanceHub,445.802,7,0.3,-108.2662,12,December,2020
7484,7485,EMEA-2023-135111,2023-12-29,Bernadette Nolan,Qatar,Doha,Royal Dutch Shell,Energy,Enterprise,ChatBot Plugin,2.48,1,0.0,0.868,12,December,2023
7485,7486,EMEA-2023-135111,2023-12-29,Bernadette Nolan,Qatar,Doha,Royal Dutch Shell,Energy,Enterprise,ContactMatcher,25.9,5,0.0,12.691,12,December,2023
